Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_K,Synthetic_Market_K,Market_Source_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_ER,Synthetic_Market_ER,Market_Source_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-03-26,Edgar Quero,hitter,CWS,MIL,2026,823812,0,145,158,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,8.0,0.08333333333333333,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.6,0.6,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-26T16:00:00Z,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-28,Edgar Quero,hitter,CWS,MIL,2026,823811,1,145,158,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,0.027777777777777776,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,63.0,0,1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-28T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700337,PH,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-29,Edgar Quero,hitter,CWS,MIL,2026,823810,2,145,158,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,8.0,0.10256410256410256,0.0,0.0,0.0,0.0,16.0,2.0,20.0,2.25,1.0,0.0,62.0,0,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-29T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30,Edgar Quero,hitter,CWS,MIA,2026,823890,3,145,146,0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,8.0,0.10256410256410256,0.0,0.0,0.0,0.0,10.666666666666668,1.5,9.5,0.0,1.0,0.0,72.0,0,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-30T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-31,Edgar Quero,hitter,CWS,MIA,2026,823888,4,145,146,0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,8.0,0.08823529411764706,0.5233333333333333,0.0,0.0,0.0,8.0,2.0,10.0,0.0,1.0,0.0,77.0,0,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-31T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03,Edgar Quero,hitter,CWS,TOR,2026,824621,5,145,141,1,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.09302325581395349,0.44,0.10466666666666666,0.0,0.0,6.4,5.333333333333333,10.333333333333334,5.4282352941176475,1.0,0.0,53.0,0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-03T16:00:00Z,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,Edgar Quero,hitter,CWS,TOR,2026,824620,6,145,141,1,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,5.0,0.1111111111111111,0.565,0.16055555555555556,0.0,0.0,7.0777777777777775,1.2540229885057472,10.824137931034484,4.1987394957983195,1.0,0.0,50.0,0,1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.6,0.6,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-05T16:00:00Z,0.0,0.0,0.0,0.6,0.0,0.0,2.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,Edgar Quero,hitter,CWS,BAL,2026,824619,7,145,110,1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,7.0,0.11764705882352941,0.0,0.21833333333333332,0.0,0.0,8.360317460317459,3.955,7.9366666666666665,4.675297916369344,1.0,0.0,48.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8,0.8,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-06T16:00:00Z,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,Edgar Quero,hitter,CWS,BAL,2026,824618,8,145,110,1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,5.0,0.1111111111111111,0.0,0.19104166666666667,0.0,0.0,10.044444444444444,5.955000000000001,7.395,7.684717068645639,1.0,0.0,36.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8,0.8,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-07T16:00:00Z,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,Edgar Quero,hitter,CWS,KC,2026,824130,9,145,118,0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.11428571428571428,0.44,0.1698148148148148,0.0,0.0,11.05108024691358,4.053333333333334,8.213333333333333,6.053571428571429,1.0,0.0,78.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8,0.8,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-09T16:00:00Z,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,700337,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
