Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_K,Synthetic_Market_K,Market_Source_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_ER,Synthetic_Market_ER,Market_Source_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-03-26,Yohan Ramírez,pitcher,PIT,NYM,2026,823649,0,134,121,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,67.0,0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,,,,,,,,,,,,,,,,,,,,,,2026-03-26T16:00:00Z,,,,,,,,,,670990,P,,,,,,,3.0,0.0,0.0,2.333333333333333,9.0,37.0,1.0,1.0,0.0,4.2,4.2,0.0,0.0,0.0,0.0,1.5,1.5,synthetic,0.0,-110.0,-110.0,0.0,0.3333333333333333,0.3333333333333333,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.5,0.3333333333333333,0.0,1.5,0.3333333333333333,0.0,0.0,0.0
2026-03-29,Yohan Ramírez,pitcher,PIT,NYM,2026,823647,1,134,121,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,49.0,0,2.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,,,,,,,,,,,,,,,,,,,,,,2026-03-29T16:00:00Z,,,,,,,,,,670990,P,,,,,,,2.0,0.0,0.0,1.6666666666666663,5.0,22.0,1.0,0.0,0.0,1.9142857142857144,1.9142857142857144,0.0,0.0,0.44393333333333335,0.2222222222222222,3.0,3.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-03-31,Yohan Ramírez,pitcher,PIT,CIN,2026,824537,2,134,113,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,78.0,0,1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,,,,,,,,,,,,,,,,,,,,,,2026-03-31T16:00:00Z,,,,,,,,,,670990,P,,,,,,,2.0,0.0,0.0,0.6666666666666666,2.0,10.0,0.0,0.0,0.0,2.257142857142857,2.257142857142857,0.0,0.0,0.251524214365881,0.2868274582560297,2.5,2.5,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-04-03,Yohan Ramírez,pitcher,PIT,BAL,2026,823406,3,134,110,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,75.0,0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,,,,,,,,,,,,,,,,,,,,,,2026-04-03T16:00:00Z,,,,,,,,,,670990,P,,,,,,,0.0,1.0,0.0,0.3333333333333333,4.0,19.0,1.0,2.0,0.0,0.5714285714285716,0.5714285714285716,0.0,0.0,0.32991346801346805,0.2451127819548872,2.3333333333333335,2.3333333333333335,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-04-06,Yohan Ramírez,pitcher,PIT,SD,2026,823401,4,134,135,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,52.0,0,2.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,2026-04-06T16:00:00Z,,,,,,,,,,670990,P,,,,,,,0.0,1.0,0.0,1.6666666666666663,7.0,27.0,0.0,2.0,0.0,3.4785714285714286,3.4785714285714286,0.0,0.0,0.26688685185185185,0.19925213675213674,1.75,1.75,synthetic,0.0,-110.0,-110.0,0.0,0.25,0.25,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0
2026-04-07,Yohan Ramírez,pitcher,PIT,SD,2026,823402,5,134,135,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,41.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,,,,,,,,,,,,,,,,,,,,,,2026-04-07T16:00:00Z,,,,,,,,,,670990,P,,,,,,,2.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,3.4228571428571426,3.4228571428571426,0.0,0.0,0.2887425757575758,0.1992521367521367,1.4,1.4,synthetic,0.0,-110.0,-110.0,0.0,0.4,0.4,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0
