Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_K,Synthetic_Market_K,Market_Source_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_ER,Synthetic_Market_ER,Market_Source_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-03-26,Shawn Armstrong,pitcher,CLE,SEA,2026,823163,0,114,136,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,52.0,0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,,,,,,,,,,,,,,,,,,,,,,2026-03-26T16:00:00Z,,,,,,,,,,542888,P,,,,,,,2.0,1.0,0.0,0.6666666666666666,3.0,10.0,0.0,1.0,1.0,4.2,4.2,0.0,0.0,0.0,0.0,1.2857142857142858,1.2857142857142858,synthetic,0.0,-110.0,-110.0,0.0,0.2857142857142857,0.2857142857142857,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.2857142857142857,0.0,1.2857142857142858,0.2857142857142857,0.0,0.0,0.0
2026-03-28,Shawn Armstrong,pitcher,CLE,SEA,2026,823161,1,114,136,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,53.0,0,1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,,,,,,,,,,,,,,,,,,,,,,2026-03-28T16:00:00Z,,,,,,,,,,542888,P,,,,,,,1.0,0.0,0.0,1.3333333333333333,4.0,19.0,1.0,0.0,0.0,16.7,16.7,0.0,0.0,0.3396666666666667,0.4117647058823529,2.0,2.0,synthetic,0.0,-110.0,-110.0,0.0,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
2026-03-30,Shawn Armstrong,pitcher,CLE,LAD,2026,823972,2,114,119,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,68.0,0,1.0,1.0,6.123233995736766e-17,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,2026-03-30T16:00:00Z,,,,,,,,,,542888,P,,,,,,,0.0,0.0,0.0,0.6666666666666666,4.0,12.0,0.0,2.0,0.0,10.325,10.325,0.0,0.0,0.3421842592592592,0.13064516129032258,1.5,1.5,synthetic,0.0,-110.0,-110.0,0.0,0.5,0.5,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-01,Shawn Armstrong,pitcher,CLE,LAD,2026,823970,3,114,119,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,68.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,,,,,,,,,,,,,,,,,,,,,,2026-04-01T16:00:00Z,,,,,,,,,,542888,P,,,,,,,1.0,0.0,0.0,0.6666666666666666,4.0,19.0,0.0,2.0,0.0,7.95,7.95,0.0,0.0,0.25459262065095395,0.17686950146627564,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.3333333333333333,0.3333333333333333,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-03,Shawn Armstrong,pitcher,CLE,CHC,2026,824458,4,114,112,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,70.0,0,1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,,,,,,,,,,,,,,,,,,,,,,2026-04-03T16:00:00Z,,,,,,,,,,542888,P,,,,,,,1.0,0.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,6.0125,6.0125,0.0,0.0,0.27001651515151515,0.21920563097033685,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.25,0.25,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-05,Shawn Armstrong,pitcher,CLE,CHC,2026,824460,5,114,112,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,44.0,0,1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,,,,,,,,,,,,,,,,,,,,,,2026-04-05T16:00:00Z,,,,,,,,,,542888,P,,,,,,,2.0,1.0,0.0,1.3333333333333333,6.0,29.0,1.0,1.0,1.0,5.05,5.05,0.0,0.0,0.29493429292929296,0.2044997486173957,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-07,Shawn Armstrong,pitcher,CLE,KC,2026,824457,6,114,118,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,33.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,,,,,,,,,,,,,,,,,,,,,,2026-04-07T16:00:00Z,,,,,,,,,,542888,P,,,,,,,2.0,0.0,0.0,1.0,5.0,25.0,2.0,0.0,0.0,4.15,4.15,0.0,0.0,0.361567581369248,0.23076923076923078,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,2.0,1.0,0.0,0.0,0.0
