Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_K,Synthetic_Market_K,Market_Source_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_ER,Synthetic_Market_ER,Market_Source_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-03-25,Luis Arraez,hitter,SF,NYY,2026,823244,0,137,147,1,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.11764705882352941,0.39249999999999996,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,0,2.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.2307692307692308,1.2307692307692308,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.46153846153846156,0.46153846153846156,synthetic,0.0,-110.0,-110.0,0.0,2026-03-25T16:00:00Z,0.0,0.0,0.0,1.2307692307692308,0.0,0.46153846153846156,1.2307692307692308,0.0,0.46153846153846156,650333,2B,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,Luis Arraez,hitter,SF,NYY,2026,823243,1,137,147,1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.39249999999999996,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,64.0,0,1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-27T16:00:00Z,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,650333,2B,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-28,Luis Arraez,hitter,SF,NYY,2026,823241,2,137,147,1,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,1.0,3.0,0.11428571428571428,0.44,0.19624999999999998,0.0,0.0,35.62499999999999,0.0,6.0,0.0,1.0,0.0,61.0,0,0.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.5,0.5,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-28T16:00:00Z,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,650333,2B,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30,Luis Arraez,hitter,SF,SD,2026,823320,3,137,135,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,0.1111111111111111,0.0,0.2775,0.0,0.0,30.291666666666668,6.0,9.5,6.0,1.0,0.0,68.0,0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-30T16:00:00Z,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,650333,2B,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-31,Luis Arraez,hitter,SF,SD,2026,823322,4,137,135,0,1.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.11627906976744186,0.176,0.208125,0.0,0.0,29.65625,4.0,10.666666666666666,4.0,1.0,0.0,67.0,0,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.75,0.75,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-03-31T16:00:00Z,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,650333,2B,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,Luis Arraez,hitter,SF,SD,2026,823321,5,137,135,0,3.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,4.0,0.11764705882352941,0.75175,0.2017,0.25,0.0,27.8875,2.3333333333333335,9.666666666666666,3.0,1.0,0.0,70.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8,0.8,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,2026-04-01T16:00:00Z,0.0,0.0,0.0,0.8,0.0,0.2,1.0,0.0,1.0,650333,2B,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,Luis Arraez,hitter,SF,NYM,2026,823242,6,137,121,1,2.0,0.0,1.0,4.0,2.0,5.0,5.0,0.0,1.0,0.0,4.0,0.12195121951219512,0.49160000000000004,0.293375,0.4,1.0416666666666665,26.60125,2.6916666666666664,10.725,2.6100000000000003,1.0,0.0,56.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.2,1.2,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,2026-04-02T16:00:00Z,0.0,0.0,0.0,1.2,0.0,0.2,3.0,0.0,0.0,650333,2B,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03,Luis Arraez,hitter,SF,NYM,2026,823240,7,137,121,1,1.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.11428571428571428,0.22,0.32169285714285717,0.0,2.3214285714285716,26.99214285714286,2.0729166666666665,10.78125,2.1750000000000003,1.0,0.0,59.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.6,1.6,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.4,0.4,synthetic,0.0,-110.0,-110.0,0.0,2026-04-03T16:00:00Z,0.0,0.0,0.0,1.6,0.0,0.4,2.0,0.0,1.0,650333,2B,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04,Luis Arraez,hitter,SF,NYM,2026,823239,8,137,121,1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.125,0.0,0.30898125,0.0,2.03125,27.639285714285716,3.65625,10.40625,2.214935064935065,1.0,0.0,67.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.4,1.4,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.6,0.6,synthetic,0.0,-110.0,-110.0,0.0,2026-04-04T16:00:00Z,0.0,0.0,0.0,1.4,0.0,0.6,1.0,0.0,1.0,650333,2B,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,Luis Arraez,hitter,SF,NYM,2026,823238,9,137,121,1,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.12121212121212122,0.22,0.27465,0.0,1.8055555555555558,28.00137896825397,3.1979166666666665,8.947916666666666,1.6012987012987012,1.0,0.0,74.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.4,1.4,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.6,0.6,synthetic,0.0,-110.0,-110.0,0.0,2026-04-05T16:00:00Z,0.0,0.0,0.0,1.4,0.0,0.6,0.0,0.0,0.0,650333,2B,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
