<<<<<<< HEAD
2026-04-06,Patrick Bailey,hitter,SF,PHI,2026,823237,9,137,143,1,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.10526315789473684,0.22,0.13898148148148148,0.0,0.0,11.33257275132275,2.1666666666666665,12.633333333333333,4.347195661481376,1.0,0.0,55.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4,0.4,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-06T16:00:00Z,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,Patrick Bailey,hitter,SF,PHI,2026,823234,10,137,143,1,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.08823529411764706,0.29333333333333333,0.14708333333333332,0.0,0.0,11.58913029100529,3.1666666666666665,9.666666666666666,3.2329099471956613,1.0,0.0,63.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.4,0.4,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-08T16:00:00Z,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,Market_Player_Norm,Market_Event_ID,Market_Commence_Time_UTC,Market_Home_Team,Market_Away_Team,Market_Provider,Market_Provider_H,Market_Provider_RBI,Market_Provider_HR,Market_K,Synthetic_Market_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_Provider_K,Market_ER,Synthetic_Market_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_Provider_ER,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_Source_K,Market_Source_ER,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-04-01,Patrick Bailey,hitter,SF,SD,2026,823321,0,137,135,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,8.0,0.058823529411764705,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.5,0.5,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-01T16:00:00Z,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03,Patrick Bailey,hitter,SF,NYM,2026,823240,1,137,121,1,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,8.0,0.11428571428571428,0.1725,0.0,0.0,0.0,32.0,0.84375,10.96875,0.0,1.0,0.0,59.0,0,1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-03T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04,Patrick Bailey,hitter,SF,NYM,2026,823239,2,137,121,1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.09375,0.0,0.08625,0.0,0.0,16.0,3.796875,9.421875,1.2272727272727273,1.0,0.0,67.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-04T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,Patrick Bailey,hitter,SF,NYM,2026,823238,3,137,121,1,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,9.0,0.09090909090909091,0.29333333333333333,0.057499999999999996,0.0,0.0,13.541666666666666,3.1979166666666665,8.947916666666666,1.6363636363636365,1.0,0.0,74.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-05T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,Patrick Bailey,hitter,SF,PHI,2026,823237,4,137,143,1,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.10526315789473684,0.22,0.11645833333333333,0.0,0.0,11.59375,2.1666666666666665,12.633333333333333,2.571428571428571,1.0,0.0,55.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.25,0.25,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-06T16:00:00Z,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,Patrick Bailey,hitter,SF,PHI,2026,823234,5,137,143,1,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.08823529411764706,0.29333333333333333,0.13716666666666666,0.0,0.0,11.604166666666666,3.1666666666666665,9.666666666666666,1.5428571428571427,1.0,0.0,63.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.4,0.4,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-08T16:00:00Z,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,672275,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> db5a1a11ba69c1d199205aaea20b9db752964d2b
